"Coefficient","CpG"
0,"cg16625559"
0,"cg16626387"
0,"cg16627533"
0,"cg16630989"
0,"cg16631329"
0,"cg16636527"
0,"cg16638636"
0,"cg16641813"
0.112471877874091,"cg16642472"
0,"cg16643213"
0,"cg16643400"
0,"cg16646370"
0,"cg16647320"
0,"cg16647935"
0,"cg16652705"
0,"cg16655751"
0,"cg16656380"
0,"cg16657465"
0,"cg16657946"
0,"cg16658659"
0,"cg16659834"
0,"cg16660996"
0,"cg16662111"
0,"cg16663789"
0,"cg16667475"
0,"cg16670979"
0,"cg16671155"
0,"cg16671190"
0,"cg16672557"
0,"cg16675686"
0,"cg16675758"
0,"cg16676647"
0,"cg16677609"
0,"cg16679083"
0,"cg16681356"
0,"cg16682334"
-0.0219040390604788,"cg16684539"
0,"cg16688207"
0,"cg16691593"
0,"cg16692177"
0,"cg16692317"
0,"cg16692605"
0,"cg16693082"
0,"cg16695688"
0,"cg16697952"
0,"cg16699226"
0,"cg16699500"
0,"cg16701192"
0,"cg16701420"
0,"cg16702105"
0,"cg16702516"
0,"cg16707529"
0,"cg16709039"
0,"cg16711706"
0,"cg16713026"
0,"cg16717607"
0,"cg16717917"
0,"cg16718156"
0,"cg16723165"
0,"cg16723516"
0,"cg16723921"
0,"cg16723927"
0,"cg16726355"
0,"cg16730450"
0,"cg16731224"
0,"cg16733575"
0,"cg16734287"
0,"cg16734637"
0,"cg16735021"
0,"cg16735596"
0,"cg16736080"
0,"cg16736307"
0,"cg16737995"
0,"cg16743922"
0,"cg16744551"
0,"cg16744571"
0,"cg16745091"
0,"cg16746511"
0,"cg16747362"
0,"cg16747460"
0,"cg16748382"
0,"cg16748567"
0,"cg16753772"
0,"cg16754079"
0,"cg16756631"
0,"cg16756969"
0,"cg16761811"
0,"cg16762797"
0,"cg16764258"
0,"cg16764906"
0,"cg16765884"
0,"cg16766999"
0,"cg16767270"
0,"cg16767361"
0,"cg16767916"
0,"cg16768306"
0,"cg16770315"
0,"cg16772140"
0,"cg16772207"
0,"cg16777413"
0,"cg16778410"
0,"cg16778775"
0,"cg16781658"
0,"cg16783010"
0,"cg16786028"
0,"cg16786304"
0,"cg16787065"
0,"cg16787246"
0,"cg16787483"
0,"cg16788303"
0,"cg16789680"
0,"cg16790383"
0,"cg16790748"
0,"cg16791392"
0,"cg16792343"
0,"cg16793862"
0,"cg16795940"
0,"cg16796969"
0,"cg16797109"
0,"cg16797413"
0,"cg16800641"
0,"cg16801814"
0,"cg16802716"
0,"cg16807187"
0,"cg16807421"
0,"cg16809235"
0,"cg16811337"
0,"cg16812753"
0,"cg16818481"
0,"cg16819745"
0,"cg16820308"
0,"cg16820780"
0,"cg16821072"
0,"cg16821706"
0,"cg16822914"
0,"cg16825416"
0,"cg16825463"
0,"cg16827783"
0,"cg16830078"
0,"cg16831573"
0,"cg16833583"
0,"cg16835578"
0,"cg16839842"
0,"cg16842195"
0,"cg16842874"
0,"cg16844237"
0,"cg16845429"
0,"cg16847788"
0,"cg16848740"
0,"cg16852837"
0,"cg16854524"
0,"cg16861192"
0,"cg16861303"
0,"cg16863235"
0,"cg16864011"
0,"cg16869898"
0,"cg16870887"
0,"cg16871469"
0,"cg16872932"
0,"cg16873695"
0,"cg16873794"
0,"cg16873877"
0,"cg16874166"
0,"cg16879052"
0,"cg16882430"
0,"cg16882893"
0,"cg16884658"
0,"cg16886347"
0,"cg16886381"
0,"cg16887177"
0,"cg16888523"
0,"cg16889929"
0,"cg16892257"
0,"cg16895007"
0,"cg16895245"
0,"cg16898005"
0,"cg16900594"
0,"cg16903788"
0,"cg16905926"
0,"cg16905958"
0,"cg16906822"
0,"cg16907016"
0,"cg16907409"
0.0326463604953611,"cg16909978"
0,"cg16911392"
0,"cg16911529"
0,"cg16913798"
0,"cg16915250"
0,"cg16916973"
0,"cg16917268"
0,"cg16918277"
0,"cg16918753"
0,"cg16919675"
0,"cg16920857"
0,"cg16920926"
0,"cg16925284"
0,"cg16925789"
0,"cg16925918"
0,"cg16926809"
0,"cg16927871"
0,"cg16927890"
0,"cg16927935"
0,"cg16930816"
0,"cg16931675"
0,"cg16932758"
0,"cg16937191"
0,"cg16938744"
0,"cg16940931"
0,"cg16942468"
0,"cg16944356"
0,"cg16946265"
0,"cg16947402"
0,"cg16947830"
0,"cg16948650"
0,"cg16949290"
0,"cg16951263"
0,"cg16955777"
0,"cg16957078"
0,"cg16958493"
0,"cg16960148"
0,"cg16960327"
0,"cg16963526"
0,"cg16966998"
0,"cg16967880"
0,"cg16969806"
0,"cg16972264"
0,"cg16973342"
0,"cg16975050"
0,"cg16976603"
0,"cg16978019"
0,"cg16979958"
0,"cg16980159"
0,"cg16981766"
0,"cg16986065"
0,"cg16986847"
0,"cg16987247"
0,"cg16988131"
0,"cg16990893"
-0.253516666744277,"cg16991239"
0,"cg16991597"
0,"cg16995119"
0,"cg16995983"
0,"cg16997055"
0,"cg16998038"
0,"cg16999170"
0,"cg17000486"
0,"cg17002377"
0,"cg17003414"
0,"cg17003896"
0,"cg17005528"
0,"cg17008497"
0,"cg17009957"
0,"cg17010745"
0,"cg17011097"
0,"cg17011403"
0,"cg17011893"
0,"cg17012009"
0,"cg17014614"
0,"cg17017476"
0,"cg17019032"
0,"cg17023750"
0,"cg17025275"
0,"cg17025698"
0,"cg17026220"
0,"cg17028783"
0,"cg17029750"
0,"cg17031780"
0,"cg17032516"
0,"cg17035891"
0,"cg17037231"
0,"cg17037716"
0,"cg17037818"
0,"cg17040833"
0,"cg17040904"
0,"cg17041137"
0,"cg17044186"
0,"cg17046667"
0,"cg17048874"
-0.104707102732012,"cg17049500"
0,"cg17049911"
0,"cg17050587"
0,"cg17050836"
0,"cg17050868"
0,"cg17050986"
0,"cg17056827"
0,"cg17057912"
0,"cg17058166"
0,"cg17059687"
0,"cg17061244"
0,"cg17063148"
0,"cg17064345"
0,"cg17069848"
0,"cg17072947"
0,"cg17074460"
0,"cg17074762"
0,"cg17077229"
0,"cg17080525"
0,"cg17081589"
0,"cg17082219"
0,"cg17084037"
0,"cg17088589"
0,"cg17088750"
0,"cg17091071"
0,"cg17092784"
0,"cg17095319"
0,"cg17095500"
0,"cg17096775"
0,"cg17096964"
0,"cg17099206"
0,"cg17100219"
0,"cg17100901"
0,"cg17106054"
0,"cg17107784"
0,"cg17109064"
0,"cg17109710"
0,"cg17109871"
0,"cg17112497"
0,"cg17112923"
0,"cg17114460"
0,"cg17114556"
0,"cg17115006"
0,"cg17116410"
0,"cg17116828"
0,"cg17118421"
0,"cg17119557"
0,"cg17122748"
0,"cg17124138"
0,"cg17125070"
0,"cg17127214"
0,"cg17129624"
0,"cg17133703"
0,"cg17134077"
0,"cg17134427"
0,"cg17136488"
0,"cg17136937"
0,"cg17137627"
0,"cg17139066"
0,"cg17140704"
0,"cg17143801"
0,"cg17145823.2"
0,"cg17145918"
0,"cg17146242"
0,"cg17146698"
0,"cg17148169"
0,"cg17152918"
0,"cg17154022"
0,"cg17158288"
0,"cg17161505"
0,"cg17165193"
0,"cg17169385"
0,"cg17170242"
0,"cg17171514"
0,"cg17172158"
0,"cg17173497"
0,"cg17174379"
0,"cg17176038"
0,"cg17177168"
0,"cg17178220"
0,"cg17183991"
0,"cg17184510"
0,"cg17185595"
0,"cg17185663"
0,"cg17185827"
0,"cg17186761"
0,"cg17189172"
0,"cg17193033"
0,"cg17196551"
0,"cg17201390"
0,"cg17201550"
0,"cg17201740"
0,"cg17205649"
0,"cg17206534"
0,"cg17206836"
0,"cg17206952"
0,"cg17207085"
0,"cg17207926"
0,"cg17210079"
0,"cg17214349"
0,"cg17214935"
0,"cg17215796"
0,"cg17216365"
0,"cg17216399"
0,"cg17217351"
0,"cg17218628"
0,"cg17219472"
0,"cg17222747"
0,"cg17224602"
0,"cg17226713"
0,"cg17228011"
0,"cg17229698"
0,"cg17230508"
0,"cg17230964"
0,"cg17233785"
0,"cg17235569"
0,"cg17238926"
0,"cg17239331"
0,"cg17240018"
0,"cg17242823"
0,"cg17243044"
0,"cg17244219"
0,"cg17245416"
0,"cg17247114"
0,"cg17247426"
0,"cg17249401"
0,"cg17252422"
0,"cg17254093"
0,"cg17254774"
0,"cg17255582"
0,"cg17259062"
0,"cg17261968"
0,"cg17263916"
0,"cg17265179"
0,"cg17266697"
0,"cg17267107"
0,"cg17269062"
0,"cg17269514"
0,"cg17269939"
0,"cg17273026"
0,"cg17273372"
0,"cg17276603"
0,"cg17278116"
0,"cg17279431"
0,"cg17282895"
0,"cg17284609.1"
0,"cg17284609.2"
0,"cg17284641"
0,"cg17285910"
0,"cg17289116"
0,"cg17290340"
0,"cg17292091"
0,"cg17292423"
0,"cg17295628"
0,"cg17296202"
0,"cg17297996"
0,"cg17298239"
0,"cg17299060"
0,"cg17300913"
0,"cg17304178"
0,"cg17307267"
0,"cg17310539"
0,"cg17310709"
0,"cg17310766"
0,"cg17314086"
0,"cg17314597"
0,"cg17316594"
0,"cg17317429"
0,"cg17318138"
0,"cg17323990"
0,"cg17324187"
0,"cg17326640"
0,"cg17326669"
0,"cg17331461"
0,"cg17331712"
0,"cg17332426"
0,"cg17333501"
0,"cg17336754"
0,"cg17337660"
0,"cg17349123"
0,"cg17349389"
0,"cg17352520"
0,"cg17354499"
0,"cg17355105"
0,"cg17355765"
0,"cg17355973"
0,"cg17356865"
0,"cg17357006"
0,"cg17361857"
0,"cg17363541"
0,"cg17365200"
0,"cg17365410"
0,"cg17366467"
0,"cg17367053"
0,"cg17367986"
0,"cg17368890"
0,"cg17369088"
0,"cg17369307"
0,"cg17375455"
0,"cg17378114"
0,"cg17378626"
0,"cg17380121"
0,"cg17381581"
0,"cg17384517"
0,"cg17385254"
0,"cg17385689"
0,"cg17386116"
0,"cg17389888"
0,"cg17396081"
0,"cg17396898"
0,"cg17397945"
0,"cg17398849"
0,"cg17399895"
0,"cg17404915"
0,"cg17406771"
0,"cg17407296"
0,"cg17408789"
0,"cg17410301"
0,"cg17410330"
0,"cg17414093"
0,"cg17414768"
0,"cg17415555"
0,"cg17416282"
0,"cg17416451"
0,"cg17417202"
0,"cg17419897"
0,"cg17421372"
0,"cg17422230"
0,"cg17424851"
0,"cg17425313"
0,"cg17425418"
0,"cg17426532"
0,"cg17429628"
0,"cg17431363"
0,"cg17431477"
0,"cg17433611"
0,"cg17434149"
0,"cg17434470"
0,"cg17434678"
0,"cg17435471"
0,"cg17437489"
0,"cg17438107"
0,"cg17438987"
0,"cg17439607"
0,"cg17441991"
0,"cg17442116"
0,"cg17445358"
0,"cg17448131"
0,"cg17453502"
0,"cg17455697"
0,"cg17456953"
0,"cg17458251"
0,"cg17459848"
0,"cg17464264"
0,"cg17466139"
0,"cg17466220"
0,"cg17469239"
0,"cg17469509"
0,"cg17470778"
0,"cg17472175"
0,"cg17473329"
0,"cg17475770"
0,"cg17476964"
0,"cg17482929"
0,"cg17483317"
0,"cg17485177"
0,"cg17486775"
0,"cg17489004"
0,"cg17489134"
0,"cg17489709"
0,"cg17489897"
0,"cg17489939"
0,"cg17494980"
0,"cg17498565"
0,"cg17499466"
0,"cg17499716"
0,"cg17506882"
0,"cg17507598"
0,"cg17507887"
0,"cg17509850"
0,"cg17513136"
0,"cg17514125"
0,"cg17514200"
0,"cg17516812"
0,"cg17517572"
0,"cg17521310"
0,"cg17521862"
0,"cg17523042"
0,"cg17523528"
0,"cg17524357"
0,"cg17525319"
0,"cg17526513"
0,"cg17526723"
0,"cg17527148"
0,"cg17528344"
0,"cg17529106"
0,"cg17531219"
0,"cg17531848"
0,"cg17532473"
0,"cg17532928"
0,"cg17534919"
0,"cg17537491"
0,"cg17538927"
0,"cg17541339"
0,"cg17541971"
0,"cg17542246"
0,"cg17543138"
0,"cg17543458"
0,"cg17544140"
0,"cg17547334"
0,"cg17547769"
0,"cg17548032"
0,"cg17548238"
0,"cg17551240"
0,"cg17552603"
0,"cg17553177"
0,"cg17553901"
0,"cg17554167"
0,"cg17558125"
0,"cg17562187"
0,"cg17563106"
0,"cg17564205"
0,"cg17564494"
0,"cg17566503"
0,"cg17568431"
0,"cg17569124"
0,"cg17571329"
0,"cg17571655"
0,"cg17572860"
0,"cg17573879"
0,"cg17574259"
0,"cg17575365"
0,"cg17575461"
0,"cg17581966"
0,"cg17584085"
0,"cg17584269"
0,"cg17588371"
0,"cg17589528"
0,"cg17589788"
0,"cg17591623"
0,"cg17596554"
0,"cg17596602"
0,"cg17599620"
0,"cg17604024"
0,"cg17605604"
0,"cg17611288"
0,"cg17615850"
0,"cg17616139"
0,"cg17616207"
0,"cg17619415"
0,"cg17620339"
0,"cg17623314"
0,"cg17624211"
0,"cg17624431"
0,"cg17625664"
0,"cg17627640"
0,"cg17633606"
0,"cg17634291"
0,"cg17634564"
0,"cg17636542"
0,"cg17636812"
0.055887770266434,"cg17638929"
0,"cg17641357"
0,"cg17641487"
0,"cg17641835"
0,"cg17641859"
0,"cg17644722"
0,"cg17646216"
0,"cg17647942"
0,"cg17648878"
0,"cg17649419"
0,"cg17651973"
0,"cg17653914"
0,"cg17655528"
0,"cg17655935"
0,"cg17656396"
0,"cg17656607"
0,"cg17659732"
0,"cg17662507"
0,"cg17666194"
0,"cg17666220"
0,"cg17667578"
0,"cg17668518"
0,"cg17669678"
0,"cg17672171"
0,"cg17673691"
0,"cg17674006"
0,"cg17675334"
0,"cg17679682"
0,"cg17682856"
0,"cg17684622"
0,"cg17687173"
0,"cg17687367"
0,"cg17687782"
0,"cg17689098"
0,"cg17691889"
0,"cg17691933"
0,"cg17693227"
0,"cg17693281"
0,"cg17696796"
0,"cg17696987"
0,"cg17698820"
0,"cg17698896"
0,"cg17702669"
0,"cg17702804"
0,"cg17702917"
0,"cg17707748"
0,"cg17708456"
0,"cg17710501"
0,"cg17711361"
0,"cg17712210"
0,"cg17714851"
0,"cg17715428"
0,"cg17715469"
0,"cg17718834"
0,"cg17720871"
0,"cg17721885"
0,"cg17722256"
0,"cg17722489"
0,"cg17726978"
0,"cg17734433"
0,"cg17734714"
0,"cg17734856"
0,"cg17735058"
0,"cg17735542"
0,"cg17737088"
0,"cg17740131"
0,"cg17744662"
0,"cg17745360"
0,"cg17745952"
0,"cg17748758"
0,"cg17749256"
0,"cg17749783"
0,"cg17749809"
0,"cg17752525"
0,"cg17752822"
0,"cg17754115"
0,"cg17756395"
0,"cg17759270"
0,"cg17760217"
0,"cg17760546"
0,"cg17761592"
0,"cg17762816"
0,"cg17765061"
0,"cg17769310"
0,"cg17769560"
0,"cg17769833"
0,"cg17771464"
0,"cg17771970"
0,"cg17773363"
0,"cg17776527"
0,"cg17777878"
0,"cg17779243"
0,"cg17780197"
0,"cg17783509"
0,"cg17793776"
0,"cg17798360"
0,"cg17800617"
0,"cg17802995"
0,"cg17803027"
0,"cg17803617"
0,"cg17803853"
0,"cg17805576"
0,"cg17809467"
0,"cg17819031"
0,"cg17820491"
0,"cg17823480"
0,"cg17826245"
0,"cg17827472"
0,"cg17829391"
0,"cg17829746"
0,"cg17830557"
0,"cg17830621"
0,"cg17831448"
0,"cg17833741"
0,"cg17834667"
0,"cg17835200"
0,"cg17840681"
0,"cg17840695"
0,"cg17843149"
0,"cg17843786"
0,"cg17846038"
0,"cg17847581"
0,"cg17848875"
0,"cg17849895"
0,"cg17853561"
0,"cg17854644"
0,"cg17856663"
0,"cg17860485"
0,"cg17865364"
0,"cg17866805"
0,"cg17871185"
0,"cg17871502"
0,"cg17871944"
0,"cg17872109"
0,"cg17872229"
0,"cg17875783"
0,"cg17875931"
0,"cg17876174"
0,"cg17876895"
0,"cg17879189"
0,"cg17879286"
0,"cg17881452"
0,"cg17881605"
0,"cg17885517"
0,"cg17886256"
0,"cg17886914"
0,"cg17888556"
0,"cg17890086"
0,"cg17890349"
0,"cg17890936"
0,"cg17892435"
0,"cg17893235"
0,"cg17894145"
0,"cg17896191"
0,"cg17899961"
0,"cg17899964"
0,"cg17899985"
0,"cg17906950"
0,"cg17906971"
0,"cg17910371"
0,"cg17911320"
0,"cg17911339"
0,"cg17913249"
0,"cg17915458"
0,"cg17916358"
0,"cg17917881"
0,"cg17921193"
0,"cg17921707"
0,"cg17921963"
0,"cg17923285"
0,"cg17924340"
0,"cg17927488"
0,"cg17928338"
0,"cg17929028"
0,"cg17929892"
0,"cg17933425"
0,"cg17939242"
0,"cg17941015"
0,"cg17942018"
0,"cg17942031"
0,"cg17942396"
0,"cg17943107"
0,"cg17944110"
0,"cg17945038"
0,"cg17946107"
0,"cg17946572"
0,"cg17949899"
0,"cg17950076"
0,"cg17958658"
0,"cg17959247"
0,"cg17961335"
0,"cg17962462"
0,"cg17967826"
0,"cg17968333"
0,"cg17970179"
0,"cg17971303"
0,"cg17971729"
0,"cg17975801"
0,"cg17977273"
0,"cg17978037"
0,"cg17983153"
0,"cg17986111"
0,"cg17990937"
0,"cg17995270"
0,"cg17996417"
0,"cg17999142"
0,"cg17999692"
0,"cg17999879"
0,"cg18000086"
0,"cg18004778"
0,"cg18008113"
0,"cg18010237"
0,"cg18013240"
0,"cg18014720"
0,"cg18018509"
0,"cg18018658"
0,"cg18019455"
0,"cg18020072"
0,"cg18022224"
0,"cg18023545"
0,"cg18024395"
0,"cg18025673"
0,"cg18030834"
0,"cg18032385"
0,"cg18033417"
0,"cg18033436"
0,"cg18036792"
0,"cg18039229"
0,"cg18041207"
0,"cg18042159"
0,"cg18044369"
0,"cg18046528"
0,"cg18047414"
0,"cg18047531"
0,"cg18050288"
0,"cg18051198"
0,"cg18052025"
0,"cg18055433"
0,"cg18056436"
0,"cg18057032"
0,"cg18058895"
0,"cg18060631"
0,"cg18063694.1"
0,"cg18065210"
0,"cg18068695"
0,"cg18071764"
0,"cg18073379"
0,"cg18074249"
0,"cg18075267"
0,"cg18075627"
0,"cg18077486"
0,"cg18080576"
0,"cg18081750"
0,"cg18085060"
0,"cg18085619"
0,"cg18086697"
0,"cg18086725"
0,"cg18089077"
0,"cg18091117"
0,"cg18092286"
0,"cg18093372"
0,"cg18093751"
0,"cg18093952"
0.191718292980648,"cg18098851"
0,"cg18099500"
0,"cg18101367"
0,"cg18109832"
0,"cg18111271"
0,"cg18111337"
0,"cg18113940"
0,"cg18116132"
0,"cg18116969"
0,"cg18117260"
0,"cg18117590"
0,"cg18118286"
0,"cg18119915"
0,"cg18120675"
0,"cg18121712"
0,"cg18121961"
0,"cg18123948"
0,"cg18125568"
0,"cg18127966"
0,"cg18130828"
0,"cg18131423"
0,"cg18131673"
0,"cg18131863"
0,"cg18132535"
0,"cg18134657"
0,"cg18135023"
0,"cg18135999"
0,"cg18136650"
0,"cg18136967"
0,"cg18139355"
0,"cg18139816"
0,"cg18140113"
0,"cg18140959"
0,"cg18141001"
0,"cg18141557"
0,"cg18141729"
0,"cg18146660"
0,"cg18147604"
0,"cg18147668"
0,"cg18149227"
0,"cg18150426"
0,"cg18156125"
0,"cg18158719"
0,"cg18159091"
0,"cg18160025"
0,"cg18160481"
0,"cg18160762"
0,"cg18160843"
0,"cg18161408"
0,"cg18164445"
0,"cg18166816"
0,"cg18169540"
0,"cg18170614"
0,"cg18174290"
0,"cg18176575"
0,"cg18178230"
0,"cg18182637"
0,"cg18183671"
0,"cg18184418"
0,"cg18184692"
0,"cg18184892"
0,"cg18187077"
0,"cg18188873"
0,"cg18190885"
0,"cg18192106"
0,"cg18192799"
0,"cg18195411"
0,"cg18198034"
0,"cg18199325"
0,"cg18199845"
0,"cg18201277"
0,"cg18202122"
0,"cg18207715"
0,"cg18211630"
0,"cg18211931"
0,"cg18213001"
0,"cg18215935"
0,"cg18217031"
0,"cg18219506"
0,"cg18221275"
0,"cg18221639"
0,"cg18223258"
0,"cg18224177"
0,"cg18225982"
0.137802604138264,"cg18228590"
0,"cg18230281"
0,"cg18230857"
0,"cg18231301"
0,"cg18231748"
0,"cg18232211"
0.0275555590113686,"cg18232282"
0,"cg18233635"
0,"cg18235453"
0,"cg18237825"
0,"cg18242147"
0,"cg18242725"
0,"cg18243046"
0,"cg18243072"
0,"cg18247053"
0,"cg18250414"
0,"cg18252413"
0,"cg18252451"
0,"cg18255911"
0,"cg18256112"
0,"cg18257298"
0,"cg18260132"
0,"cg18264421"
0,"cg18265711"
0,"cg18271715"
0,"cg18275891"
0,"cg18277058"
0,"cg18277399"
0,"cg18278595"
0,"cg18278920"
0,"cg18278971"
0,"cg18284528"
0,"cg18284930"
0,"cg18285835"
0,"cg18287975"
0,"cg18288070"
0,"cg18288225"
0,"cg18289644"
0,"cg18289982"
0,"cg18291097"
0,"cg18291784"
0,"cg18293466"
0,"cg18294366"
0,"cg18295539"
0,"cg18295902"
0,"cg18295954"
0,"cg18296617"
0,"cg18297177"
-0.0838817780717064,"cg18298247"
0,"cg18298589"
0,"cg18299525"
0,"cg18299578"
0,"cg18299835"
0,"cg18300694"
0,"cg18301350"
0,"cg18301725"
0,"cg18303028"
0,"cg18304538"
0,"cg18305324"
0,"cg18306254"
0,"cg18306442"
0,"cg18307857"
0,"cg18308012"
0,"cg18308438"
0,"cg18309983"
0,"cg18310068"
0,"cg18312869"
0,"cg18315873"
0,"cg18317754"
0,"cg18321687"
0,"cg18323993"
0,"cg18324267"
0,"cg18324647"
0,"cg18327385"
0,"cg18333000"
0,"cg18334881"
0,"cg18335469"
0,"cg18335478"
0,"cg18335591"
0,"cg18336804"
0,"cg18338004"
0,"cg18338863"
0,"cg18341166"
0,"cg18342041"
0,"cg18342348"
0,"cg18344148"
0,"cg18344896"
0,"cg18348774"
0,"cg18349569"
0,"cg18350524"
0,"cg18351805"
0,"cg18352564"
0,"cg18353441"
0,"cg18356643"
0,"cg18357583"
0,"cg18358466"
0,"cg18359083"
0,"cg18361975"
0,"cg18362416"
0,"cg18362489"
0,"cg18364721"
0,"cg18368305"
0,"cg18368924"
0,"cg18369277"
0,"cg18370228"
0,"cg18371171"
0,"cg18372786"
0,"cg18373109"
0,"cg18377217"
0,"cg18377384"
0,"cg18377921"
0,"cg18378793"
0,"cg18380508"
0,"cg18380761"
0,"cg18381438"
0,"cg18384387"
0,"cg18384829"
0,"cg18385013"
0,"cg18385808"
0,"cg18387014"
0,"cg18387472"
0,"cg18388380"
0,"cg18391771"
0,"cg18393308"
0,"cg18394148"
0,"cg18394401"
0,"cg18397523"
0,"cg18397932"
0,"cg18403893"
0,"cg18406453"
0,"cg18407591"
0,"cg18409102"
0,"cg18409580"
0,"cg18411550"
0,"cg18411839"
0,"cg18412623"
0,"cg18416931"
0,"cg18418523"
0,"cg18418719"
0,"cg18419637"
0,"cg18420945"
0,"cg18425696"
0,"cg18427543"
0,"cg18428069"
0,"cg18428441"
0,"cg18429525"
0,"cg18433069"
0,"cg18433728"
0,"cg18434357"
0,"cg18434381"
0,"cg18434824"
0,"cg18434861"
0,"cg18435088"
0,"cg18439414"
0,"cg18440245"
0,"cg18441871"
0,"cg18442187"
0,"cg18445571"
0,"cg18448782"
0,"cg18452899"
0,"cg18453751"
0,"cg18454251"
0,"cg18454765"
0,"cg18455914"
0,"cg18457527"
0,"cg18459384"
0,"cg18459937"
0,"cg18460092"
0,"cg18461859"
0,"cg18462586"
0,"cg18463496"
0,"cg18465043"
0,"cg18465053"
0,"cg18466140"
0,"cg18467214"
0,"cg18467593"
0,"cg18467615"
0,"cg18468523"
0,"cg18470131"
0,"cg18471385"
0,"cg18472809"
0,"cg18473521.1"
0.0861693391667489,"cg18473521.2"
0,"cg18475091"
0,"cg18475684"
0,"cg18476993"
0,"cg18479022"
0,"cg18480099"
0,"cg18480320"
0,"cg18480384"
0,"cg18482379"
0,"cg18483460"
0,"cg18484878"
0,"cg18485081"
0,"cg18488855"
0,"cg18489996"
0,"cg18491911"
0,"cg18492509"
0,"cg18493498"
0,"cg18496079"
0,"cg18498870"
0,"cg18502834"
0,"cg18503070"
0,"cg18505437"
0,"cg18508143"
0,"cg18508649"
0,"cg18508910"
0,"cg18510419"
0,"cg18511247"
0,"cg18511286"
0,"cg18511670"
0,"cg18512092"
0,"cg18517029"
0,"cg18518020"
0,"cg18522824"
0,"cg18524115"
0,"cg18526971"
0,"cg18528188"
0,"cg18532887"
0,"cg18533466"
0,"cg18536396"
0,"cg18536735"
0,"cg18541104"
0,"cg18542904"
0,"cg18543660"
0,"cg18547321"
0,"cg18548562"
0,"cg18548847"
0,"cg18550387"
0,"cg18550730"
0,"cg18550773"
0,"cg18555199"
0,"cg18555579"
0,"cg18556021"
0,"cg18557455"
0,"cg18560921"
0,"cg18560935"
0,"cg18562032"
0,"cg18562542"
0,"cg18563768"
0,"cg18566009"
0,"cg18567986"
0,"cg18568529"
0,"cg18573296"
0,"cg18576402"
0,"cg18583797"
0,"cg18584182"
0,"cg18584184"
0,"cg18585875"
0,"cg18585988"
0,"cg18586457"
0,"cg18588934"
0,"cg18589741"
0,"cg18591379"
0,"cg18594436"
0,"cg18594881"
0,"cg18595456"
0,"cg18599609"
0,"cg18599626"
0,"cg18600075"
0,"cg18606892"
0,"cg18609425"
0,"cg18610147"
0,"cg18611544"
0,"cg18611872"
0,"cg18616546"
0,"cg18618304"
0,"cg18621190"
0,"cg18623536"
0,"cg18625283"
0,"cg18626234"
0,"cg18628648"
0,"cg18628791"
0,"cg18629679"
0,"cg18631927"
0,"cg18632404"
0,"cg18633287"
0,"cg18633980"
0,"cg18635704"
0,"cg18636161"
0,"cg18640030"
0,"cg18640125"
0,"cg18642035"
0,"cg18645607"
0,"cg18649537"
0,"cg18650762"
0,"cg18652212"
0,"cg18653670"
0,"cg18654962"
0,"cg18656090"
0,"cg18659343"
0,"cg18660511"
0,"cg18662635"
0,"cg18663696"
0,"cg18663956"
0,"cg18664554"
0,"cg18665803"
0,"cg18666517"
0,"cg18669384"
0,"cg18673500"
0,"cg18673669"
0,"cg18676419"
0,"cg18678463"
0,"cg18678822"
0,"cg18679877"
0,"cg18679961"
0,"cg18680222"
0,"cg18682631"
0,"cg18683707"
0,"cg18685260"
0,"cg18687248"
0,"cg18688640"
0,"cg18689020"
0,"cg18690837"
0,"cg18691948"
0,"cg18693004"
0,"cg18693313"
0,"cg18700826"
0,"cg18701104"
0,"cg18702811"
0,"cg18704635"
0,"cg18705698"
0,"cg18707507"
0,"cg18708262"
0,"cg18708443"
0,"cg18709938"
0,"cg18713221"
0,"cg18713298"
0,"cg18714784"
0,"cg18722778"
0,"cg18722805"
0,"cg18724036"
0,"cg18724232"
0,"cg18724689"
0,"cg18724695"
0,"cg18725352"
0,"cg18728108"
-0.00941591141477747,"cg18728528"
0,"cg18734884"
0,"cg18735163"
0,"cg18736324"
0,"cg18736750"
0,"cg18736756"
0,"cg18742227"
0,"cg18742617"
0,"cg18743047"
0,"cg18743610"
0,"cg18744854"
0,"cg18747712"
0,"cg18750960"
0,"cg18752282"
0,"cg18753125"
0,"cg18753452"
0,"cg18753841"
0,"cg18755005"
0,"cg18757062"
0,"cg18757432"
0,"cg18760313"
0,"cg18760617"
0,"cg18762160"
0,"cg18764080"
0,"cg18764936"
0,"cg18765724"
0.0159441479665856,"cg18766286"
0,"cg18769367"
0,"cg18770859"
0,"cg18771937"
0,"cg18772668"
0,"cg18775165"
0,"cg18778737"
0,"cg18779960"
0,"cg18780131"
0,"cg18782333"
0,"cg18783345"
0,"cg18784090"
0,"cg18787121"
0,"cg18789460"
0,"cg18790636"
0,"cg18798831"
0,"cg18799594"
0,"cg18802092"
0,"cg18802184"
0,"cg18804410"
0,"cg18806766"
0,"cg18807462"
0,"cg18808994"
0,"cg18809102"
0,"cg18809749"
0,"cg18813330"
0,"cg18814137"
0,"cg18814344"
0,"cg18814418"
0,"cg18815647"
0,"cg18818686"
0,"cg18818910"
0,"cg18819444"
0.000438785633467852,"cg18821963"
0,"cg18822954"
0,"cg18824677"
0,"cg18824846"
0,"cg18831293"
